symbol,side,opened,entry,sl0,tp0,exitReason,exitBar,finalLevel,pnl
BEUSDT,0,2026-06-30T07:17:10.0000000Z,280.13,259.2174,351.7,sl,24,1,-0.12
RIVERUSDT,0,2026-06-30T08:22:34.0000000Z,3.672,3.509365,4.433,sl,66,3,1.3800000000000000000000000000
PTBUSDT,0,2026-06-30T08:42:56.0000000Z,0.0004911,0.00046934,0.0005318,sl,10,1,-0.12
IDUSDT,0,2026-06-30T08:52:48.0000000Z,0.03587,0.03407937,0.03994368,sl,29,2,0.6300000000000000000000000000
MANTAUSDT,0,2026-06-30T10:58:29.0000000Z,0.06977,0.06700013,0.07807961,sl,4,3,1.3800000000000000000000000000
BTWUSDT,0,2026-06-30T11:18:27.0000000Z,0.06044,0.05691514,0.07277701,sl,6,3,1.3800000000000000000000000000
LLYUSDT,0,2026-06-30T11:18:56.0000000Z,1228.51,1199.0745,1286.53,sl,9,0,-3.7140488884909361747157125292
XNYUSDT,0,2026-06-30T11:24:52.0000000Z,0.005543,0.00542,0.0059366,sl,3,3,1.3800000000000000000000000000
MVLLUSDT,0,2026-06-30T11:25:01.0000000Z,52.45,51.219523,56.7566695,sl,0,0,-3.6390000000000000000000000000
CRDOUSDT,0,2026-06-30T11:25:13.0000000Z,256.76,252.5542712,271.4800508,sl,0,0,-2.5769999999999999999999999998
BTWUSDT,0,2026-06-30T12:04:34.0000000Z,0.06053,0.05346978,0.076592,sl,3,3,1.3800000000000000000000000000
ENSOUSDT,0,2026-06-30T22:18:08.0000000Z,0.6151,0.595806,0.6699,sl,10,3,1.3800000000000000000000000000
TRIAUSDT,0,2026-06-30T22:48:08.0000000Z,0.01985,0.01873284,0.02239153,sl,8,3,1.3800000000000000000000000000
AGTUSDT,0,2026-07-01T00:21:22.0000000Z,0.019953,0.01899554,0.026601,sl,7,3,1.3800000000000000000000000000
SMCIUSDT,0,2026-07-01T01:04:52.0000000Z,29.275,27.6212,34.39,sl,54,0,-8.593783091374893253629376601
ESPORTSUSDT,0,2026-07-01T02:55:57.0000000Z,0.02841,0.02560135,0.03609,sl,60,0,-14.949197465681098204857444562
CYSUSDT,0,2026-07-01T03:46:06.0000000Z,0.3738,0.36082166,0.41922418,sl,9,3,1.3800000000000000000000000000
ZBTUSDT,0,2026-07-01T04:31:33.0000000Z,0.12741,0.12059102,0.14292319,sl,1,3,1.3800000000000000000000000000
RESOLVUSDT,0,2026-07-01T06:13:00.0000000Z,0.02092,0.02031876,0.02302434,sl,1,1,-0.12
ZBTUSDT,0,2026-07-01T07:32:43.0000000Z,0.12741,0.12400051,0.13934322,sl,4,3,1.3800000000000000000000000000
ZBTUSDT,0,2026-07-01T07:32:55.0000000Z,0.12739,0.12341288,0.14130991,sl,4,3,1.3800000000000000000000000001
MUSDT,0,2026-07-01T07:47:56.0000000Z,0.7995,0.7520097,0.96571605,sl,0,0,-9.030000000000000000000000000
CYSUSDT,0,2026-07-01T09:03:40.0000000Z,0.3585,0.34831143,0.39415999,sl,2,3,1.3800000000000000000000000000
FLUIDUSDT,0,2026-07-01T09:18:41.0000000Z,0.98,0.9291968,1.09557728,sl,0,0,-7.8960000000000000000000000002
FLUIDUSDT,0,2026-07-01T09:18:50.0000000Z,0.986,0.95618336,1.09035824,sl,0,0,-4.6560000000000000000000000001
NOKUSDT,0,2026-07-01T09:43:34.0000000Z,13.15,12.82555,14.4,sl,9,2,0.6300000000000000000000000000
MVLLUSDT,0,2026-07-01T09:48:27.0000000Z,52.75,50.27497,58.38069325,sl,11,3,1.3800000000000000000000000000
RESOLVUSDT,0,2026-07-01T09:58:30.0000000Z,0.02098,0.01977407,0.02372349,sl,1,3,1.3800000000000000000000000000
RESOLVUSDT,0,2026-07-01T09:58:37.0000000Z,0.02098,0.02027654,0.02344211,sl,1,3,1.3800000000000000000000000000
SKRUSDT,0,2026-07-01T10:03:34.0000000Z,0.009035,0.00866312,0.01033658,sl,1,3,1.3800000000000000000000000000
METUSDT,0,2026-07-01T10:53:18.0000000Z,0.1703,0.16684632,0.18238789,sl,0,0,-3.1619964768056371109806224310
MANTAUSDT,1,2026-07-01T11:58:58.0000000Z,0.06099,0.06226652,0.05690513,sl,2,1,-0.12
HEIUSDT,0,2026-07-01T13:20:24.0000000Z,0.13539,0.12935161,0.15350518,sl,0,0,-6.8099955683580766674052736542
WETUSDT,0,2026-07-01T16:18:47.0000000Z,0.06728,0.06475094,0.07537298,sl,1,3,1.3800000000000000000000000000
ENSOUSDT,0,2026-07-01T18:32:14.0000000Z,0.6244,0.604164,0.6699,sl,22,3,1.3800000000000000000000000000
EPICUSDT,0,2026-07-01T19:42:17.0000000Z,0.4814,0.4543742,0.56788255,sl,25,0,-8.541001246364769422517656834
ZROUSDT,0,2026-07-01T20:52:24.0000000Z,0.8184,0.791025,0.8856,sl,6,3,1.3800000000000000000000000000
ZKCUSDT,0,2026-07-01T21:17:52.0000000Z,0.04533,0.04468541,0.04758607,sl,0,0,-2.2529913964262078093977498345
CTRUSDT,0,2026-07-01T22:34:50.0000000Z,0.01182,0.01138148,0.01335483,sl,5,3,1.3800000000000000000000000000
ZEREBROUSDT,0,2026-07-02T00:05:33.0000000Z,0.038631,0.03654735,0.044699,sl,10,3,1.3800000000000000000000000000
HMSTRUSDT,0,2026-07-02T13:52:04.0000000Z,0.0001889,0.00018199,0.000198,tp,75,3,7.1060455267337215457914240342
PARTIUSDT,0,2026-07-02T22:50:03.0000000Z,0.04499,0.04386955,0.05449,sl,425,3,1.3800000000000000000000000000
ZKPUSDT,0,2026-07-02T23:36:02.0000000Z,0.04885,0.04812604,0.05138385,sl,0,0,-2.3430092118730808597748208802
ZKPUSDT,0,2026-07-02T23:36:09.0000000Z,0.04893,0.04747971,0.0522294,sl,0,0,-4.5660147148988350705088902514
FLOCKUSDT,0,2026-07-03T00:26:42.0000000Z,0.03624,0.03572902,0.03802844,sl,0,0,-2.2349834437086092715231788079
FLOCKUSDT,0,2026-07-03T01:36:52.0000000Z,0.03623,0.03520831,0.03855434,sl,5,3,1.3800000000000000000000000000
MORPHOUSDT,0,2026-07-03T01:51:31.0000000Z,2.04,1.991448,2.209932,sl,2,1,-0.12
WLDUSDT,0,2026-07-03T02:06:53.0000000Z,0.4209,0.40397982,0.45939341,sl,1,3,1.3800000000000000000000000000
WLDUSDT,0,2026-07-03T02:57:10.0000000Z,0.4215,0.41302785,0.45115252,sl,4,3,1.3800000000000000000000000000
CHIPUSDT,0,2026-07-03T03:07:05.0000000Z,0.03065,0.02944205,0.03286,sl,40,1,-0.12
BLESSUSDT,0,2026-07-03T03:57:22.0000000Z,0.007929,0.00771492,0.00867829,sl,1,0,-4.1699432463110102156640181611
BLESSUSDT,0,2026-07-03T03:57:29.0000000Z,0.007937,0.0075084,0.00891206,sl,3,0,-8.220037797656545294191760111
BLESSUSDT,0,2026-07-03T03:57:38.0000000Z,0.00793,0.0076802,0.00880428,sl,2,0,-4.8450945775535939470365699874
ZKUSDT,0,2026-07-03T04:07:03.0000000Z,0.01081,0.0104844,0.01155073,sl,2,3,1.3800000000000000000000000000
IOUSDT,0,2026-07-03T05:22:42.0000000Z,0.182,0.17859296,0.19392464,sl,0,0,-2.9280000000000000000000000001
IOUSDT,0,2026-07-03T05:22:50.0000000Z,0.1819,0.1779273,0.19580444,sl,0,0,-3.3960032985156679494227597583
IOUSDT,0,2026-07-03T05:23:04.0000000Z,0.182,0.17802512,0.19591208,sl,0,0,-3.3960000000000000000000000001
SANDUSDT,0,2026-07-03T05:52:44.0000000Z,0.05036,0.04982518,0.05223188,sl,0,0,-1.7129904686258935663224781573
KMNOUSDT,0,2026-07-03T06:49:23.0000000Z,0.0196,0.01908138,0.02141516,sl,21,3,1.3800000000000000000000000000
POPCATUSDT,0,2026-07-03T08:39:59.0000000Z,0.04893,0.04661072,0.05420637,sl,8,1,-0.12
IOUSDT,0,2026-07-03T08:40:09.0000000Z,0.1819,0.17508966,0.19739351,sl,19,0,-5.7360032985156679494227597584
POPCATUSDT,0,2026-07-03T08:50:00.0000000Z,0.0488,0.0468724,0.0545828,sl,6,2,0.6300000000000000000000000000
POPCATUSDT,0,2026-07-03T08:59:49.0000000Z,0.04894,0.04778012,0.05299957,sl,7,1,-0.12
LISTAUSDT,0,2026-07-03T09:00:01.0000000Z,0.051,0.04965972,0.05404914,sl,17,1,-0.12
IOTAUSDT,0,2026-07-03T09:09:30.0000000Z,0.03693,0.03607175,0.03967641,tp,45,3,11.035199025182778229082047116
KITEUSDT,0,2026-07-03T09:14:51.0000000Z,0.11744,0.11467076,0.12713232,sl,0,0,-3.6570061307901907356948228884
ROBOUSDT,0,2026-07-03T09:19:31.0000000Z,0.01537,0.0147061,0.01817,sl,9,1,-0.12
KITEUSDT,0,2026-07-03T09:25:06.0000000Z,0.11746,0.11422868,0.12876964,sl,0,0,-4.2464941256597990805380555084
ZKUSDT,0,2026-07-03T09:29:31.0000000Z,0.0108,0.01061024,0.01146415,sl,11,1,-0.12
POPCATUSDT,0,2026-07-03T09:34:31.0000000Z,0.0488,0.04745068,0.05352262,sl,3,2,0.6300000000000000000000000000
NAORISUSDT,0,2026-07-03T11:09:35.0000000Z,0.0399,0.03910759,0.04267345,sl,0,0,-3.0989849624060150375939849624
SXTUSDT,0,2026-07-03T11:49:43.0000000Z,0.007347,0.00720506,0.0078438,sl,50,3,1.3800000000000000000000000000
DOGSUSDT,0,2026-07-03T14:04:44.0000000Z,0.00003761,0.00003626,0.00004085,tp,11,3,12.802095187450146237702738633
SENTUSDT,0,2026-07-03T15:20:12.0000000Z,0.01489,0.01461037,0.01586872,sl,0,0,-2.9369576897246474143720617865
DODOXUSDT,0,2026-07-03T16:00:04.0000000Z,0.018999,0.01824034,0.021152,sl,54,2,0.6300000000000000000000000000
SENTUSDT,0,2026-07-03T16:40:29.0000000Z,0.01487,0.01431148,0.01614063,sl,11,0,-5.7540282447881640887693342299
NAORISUSDT,0,2026-07-03T17:06:33.0000000Z,0.0399,0.03831517,0.04350548,tp,11,3,13.434436090225563909774436090
VELODROMEUSDT,0,2026-07-03T17:06:59.0000000Z,0.02354,0.02306214,0.02521252,sl,0,0,-3.1649872557349192863211554800
ROBOUSDT,0,2026-07-03T17:31:20.0000000Z,0.01548,0.01483545,0.01817,sl,129,0,-6.3656395348837209302325581392
TAIKOUSDT,1,2026-07-03T19:12:08.0000000Z,0.1173,0.1278007,0.09341092,sl,3,3,1.3800000000000000000000000000
MIRAUSDT,0,2026-07-03T21:18:05.0000000Z,0.04851,0.04776489,0.0511179,sl,0,0,-2.4239888682745825602968460111
TAIKOUSDT,1,2026-07-03T21:37:24.0000000Z,0.1173,0.12255035,0.09892378,sl,1,2,0.6300000000000000000000000000
CHILLGUYUSDT,0,2026-07-03T22:12:37.0000000Z,0.0106,0.01013445,0.01165913,sl,24,3,1.3800000000000000000000000001
TAIKOUSDT,1,2026-07-03T22:57:18.0000000Z,0.11718,0.12329914,0.09576301,sl,5,3,1.3800000000000000000000000000
COHRUSDT,0,2026-07-04T00:02:21.0000000Z,348.43,324.5491,400.1,sl,250,2,0.6300000000000000000000000001
BASEDUSDT,0,2026-07-04T01:32:54.0000000Z,0.10102,0.09846217,0.10997239,sl,0,0,-3.9180053454761433379528806177
ARPAUSDT,1,2026-07-04T02:28:34.0000000Z,0.01032,0.01081268,0.00874343,sl,2,3,1.3800000000000000000000000000
ALTUSDT,0,2026-07-04T03:28:38.0000000Z,0.006428,0.00629533,0.00672983,sl,1,3,1.3800000000000000000000000000
MMTUSDT,0,2026-07-04T03:28:47.0000000Z,0.1615,0.15644667,0.17918667,sl,11,0,-4.8134953560371517027863777092
AWEUSDT,0,2026-07-04T04:19:35.0000000Z,0.05843,0.05782467,0.06036707,sl,9,3,1.3800000000000000000000000000
AWEUSDT,0,2026-07-04T04:34:30.0000000Z,0.0607,0.05971848,0.06413532,sl,0,0,-2.5455024711696869851729818781
1000BONKUSDT,0,2026-07-04T04:39:25.0000000Z,0.004877,0.00478107,0.00521276,sl,2,3,1.3800000000000000000000000000
SAFEUSDT,0,2026-07-04T04:49:35.0000000Z,0.0944,0.09328419,0.09797059,sl,0,0,-1.8930031779661016949152542373
YBUSDT,0,2026-07-04T05:39:55.0000000Z,0.078,0.07549386,0.08677149,sl,2,1,-0.12
BELUSDT,0,2026-07-04T05:44:27.0000000Z,0.11591,0.10870503,0.1323013,sl,0,0,-9.444005694072987662841860064
PRLUSDT,0,2026-07-04T06:54:52.0000000Z,0.1888,0.1857471,0.19856927,sl,0,0,-2.5455031779661016949152542373
CAPUSDT,1,2026-07-04T07:04:26.0000000Z,0.01829,0.01954213,0.01428317,sl,32,0,-10.388972115910333515582285402
OGNUSDT,0,2026-07-04T08:04:39.0000000Z,0.01635,0.01619402,0.01689593,sl,0,0,-1.5510091743119266055045871560
NILUSDT,0,2026-07-04T08:15:59.0000000Z,0.03878,0.03710005,0.0422743,sl,68,0,-6.6180015471892728210417741103
SIRENUSDT,0,2026-07-04T08:20:56.0000000Z,0.03484,0.0329743,0.04402,sl,4,3,1.3800000000000000000000000000
NOKUSDT,0,2026-07-04T08:45:30.0000000Z,12.33,11.89025,13.54,sl,156,1,-0.12
CLOUSDT,0,2026-07-04T09:35:38.0000000Z,0.14193,0.13919785,0.15149253,sl,1,3,1.3800000000000000000000000000
SKLUSDT,0,2026-07-04T09:40:46.0000000Z,0.00378,0.00367749,0.00401322,sl,0,0,-4.1878571428571428571428571429
POPCATUSDT,0,2026-07-04T10:11:14.0000000Z,0.05137,0.04914465,0.05599872,sl,9,1,-0.12
GWEIUSDT,1,2026-07-04T10:46:09.0000000Z,0.1393,0.14599894,0.11585372,tp,10,3,25.127250538406317300789662599
JCTUSDT,1,2026-07-04T11:51:10.0000000Z,0.004243,0.00431632,0.00400838,tp,11,3,8.174367193023803912326184304
SAMSUNGUSDT,0,2026-07-04T13:41:05.0000000Z,205.53,201.37805,228.31,sl,137,3,1.3800000000000000000000000000
MEGAUSDT,0,2026-07-04T13:51:11.0000000Z,0.05575,0.05328139,0.06136609,sl,1,2,0.6300000000000000000000000000
SPXUSDT,0,2026-07-04T14:06:06.0000000Z,0.4195,0.41051431,0.45094991,sl,2,3,1.3800000000000000000000000000
AIOTUSDT,0,2026-07-04T14:46:43.0000000Z,0.05581,0.05419263,0.06147081,sl,70,0,-4.4669897867765633399032431464
SPXUSDT,0,2026-07-04T15:26:40.0000000Z,0.4189,0.411209,0.44581851,sl,4,3,1.3800000000000000000000000000
TRIAUSDT,0,2026-07-04T15:56:55.0000000Z,0.02269,0.02215792,0.02439266,sl,3,3,1.3800000000000000000000000000
MMTUSDT,0,2026-07-04T16:01:42.0000000Z,0.1558,0.1507425,0.20408,sl,28,0,-4.9892233632862644415917843387
SPXUSDT,0,2026-07-04T16:11:43.0000000Z,0.4182,0.40289388,0.45302142,sl,1,3,1.3800000000000000000000000000
TRBUSDT,0,2026-07-04T16:51:46.0000000Z,16.45,16.10455,17.55544,sl,11,0,-3.2700000000000000000000000001
SPELLUSDT,0,2026-07-04T18:17:13.0000000Z,0.0000982,0.0000968,0.00010309,sl,0,0,-2.2584928716904276985743380855
TRBUSDT,0,2026-07-04T18:21:55.0000000Z,16.41,16.007955,17.696544,sl,19,0,-3.7950000000000000000000000001
COINUSDT,0,2026-07-04T18:31:48.0000000Z,165.96,162.85165,173.21,tp,10,3,6.4327838033261026753434562544
1000BONKUSDT,0,2026-07-04T19:22:35.0000000Z,0.005036,0.00497647,0.00522648,sl,0,0,-1.8931334392374900714853057983
HEIUSDT,0,2026-07-04T19:42:13.0000000Z,0.13601,0.11804036,0.17338685,sl,37,0,-19.937998676567899419160355856
FOLKSUSDT,0,2026-07-04T19:51:56.0000000Z,1.9183,1.8382625,2.275,sl,11,0,-6.3784710420684981494031173435
HBARUSDT,0,2026-07-04T20:17:22.0000000Z,0.07709,0.0762343,0.08008495,sl,0,0,-1.7850019457776624724348164483
CLOUSDT,0,2026-07-04T21:07:43.0000000Z,0.15253,0.14928416,0.16291668,sl,0,0,-3.3120015734609584999672195633
我踏马来了USDT,0,2026-07-04T22:32:24.0000000Z,0.00886,0.00873188,0.0093084,sl,7,3,1.3800000000000000000000000000
REUSDT,0,2026-07-04T22:52:28.0000000Z,0.6578,0.64430194,0.70099378,sl,0,0,-3.1980009121313469139556096078
REUSDT,0,2026-07-04T22:52:39.0000000Z,0.6594,0.64361396,0.70991532,sl,0,0,-3.7110009099181073703366696997
REUSDT,0,2026-07-04T22:52:47.0000000Z,0.6607,0.64488284,0.71131491,sl,0,0,-3.7110004540638716512789465719
ALLOUSDT,0,2026-07-04T23:42:44.0000000Z,0.35987,0.35270139,0.38496014,sl,0,0,-3.1079998332731264067579959430
IOTXUSDT,0,2026-07-04T23:47:33.0000000Z,0.003025,0.00295893,0.0031753,sl,11,0,-3.3961983471074380165289256199
MAGICUSDT,0,2026-07-04T23:57:18.0000000Z,0.04421,0.04261585,0.05494,sl,38,0,-5.5287876046143406469124632437
AGTUSDT,0,2026-07-05T00:52:33.0000000Z,0.013785,0.01244645,0.023596,sl,9,3,1.3800000000000000000000000000
REUSDT,0,2026-07-05T03:43:59.0000000Z,0.6569,0.62994082,0.71297509,sl,1,3,1.3800000000000000000000000000
ALLOUSDT,0,2026-07-05T04:14:02.0000000Z,0.35969,0.3513308,0.38894718,sl,1,1,-0.12
ALLOUSDT,0,2026-07-05T04:23:40.0000000Z,0.35987,0.35150662,0.38914183,sl,1,1,-0.12
TAGUSDT,0,2026-07-05T05:28:45.0000000Z,0.000911,0.00089974,0.00095041,sl,16,0,-1.9740065861690450054884742042
TAGUSDT,0,2026-07-05T05:33:54.0000000Z,0.000911,0.00088848,0.00096223,sl,47,1,-0.12
龙虾USDT,0,2026-07-05T06:25:02.0000000Z,0.014377,0.01396639,0.01581412,sl,1,3,1.3800000000000000000000000000
龙虾USDT,0,2026-07-05T06:34:49.0000000Z,0.014362,0.01365884,0.0159617,sl,5,3,1.3800000000000000000000000001
龙虾USDT,0,2026-07-05T07:05:05.0000000Z,0.014407,0.01399554,0.01584712,sl,1,3,1.3800000000000000000000000000
AGTUSDT,0,2026-07-05T07:14:58.0000000Z,0.01376,0.01244645,0.023596,sl,4,3,1.3800000000000000000000000000
龙虾USDT,0,2026-07-05T07:24:33.0000000Z,0.014344,0.01399286,0.01557299,sl,2,3,1.3800000000000000000000000001
2ZUSDT,0,2026-07-05T07:39:42.0000000Z,0.07209,0.07068208,0.07701771,sl,0,0,-3.0495047856845609654598418643
PYTHUSDT,0,2026-07-05T11:15:05.0000000Z,0.04066,0.03986022,0.04345924,sl,0,0,-3.0704918839153959665518937531
PTBUSDT,0,2026-07-05T12:05:12.0000000Z,0.0005317,0.00052148,0.0006703,sl,68,0,-3.0032048147451570434455520030
HUSDT,1,2026-07-05T12:40:34.0000000Z,0.07129,0.07445884,0.06019906,sl,4,3,1.3800000000000000000000000000
CROSSUSDT,0,2026-07-05T13:50:27.0000000Z,0.08601,0.08390878,0.09336429,sl,4,3,1.3800000000000000000000000000
AIGENSYNUSDT,0,2026-07-05T14:05:22.0000000Z,0.02863,0.02731875,0.03256376,sl,1,2,0.6300000000000000000000000000
BELUSDT,0,2026-07-05T14:15:44.0000000Z,0.11232,0.10809003,0.12585591,sl,3,1,-0.12
HOTUSDT,0,2026-07-05T14:35:48.0000000Z,0.0003923,0.00037228,0.00046237,sl,4,1,-0.12
ACTUSDT,0,2026-07-05T15:51:05.0000000Z,0.00928,0.00903389,0.00983989,sl,37,2,0.6300000000000000000000000000
HOODUSDT,0,2026-07-05T15:55:30.0000000Z,114.06,111.64895,120.22,sl,40,1,-0.12
1000000BOBUSDT,0,2026-07-05T16:30:29.0000000Z,0.01967,0.01917786,0.0213925,sl,10,3,1.3800000000000000000000000000
HOTUSDT,0,2026-07-05T19:59:13.0000000Z,0.0003923,0.00035798,0.00047037,sl,16,0,-13.242610247259750191180219220
BREVUSDT,0,2026-07-05T21:04:47.0000000Z,0.08413,0.07974925,0.11352,sl,6,2,0.6300000000000000000000000000
POWERUSDT,0,2026-07-05T21:24:59.0000000Z,0.07203,0.07031569,0.0780301,sl,2,3,1.3800000000000000000000000000
4USDT,0,2026-07-05T21:25:13.0000000Z,0.011778,0.01136824,0.01321215,tp,11,3,18.144773306164034640855832909
NEIROUSDT,0,2026-07-05T21:35:03.0000000Z,0.00006955,0.00006736,0.00007452,sl,1,1,-0.12
CHILLGUYUSDT,1,2026-07-05T21:49:41.0000000Z,0.010739,0.01108855,0.00951556,sl,5,3,1.3800000000000000000000000000
B2USDT,1,2026-07-05T22:15:10.0000000Z,0.5232,0.52781462,0.5084332,sl,0,0,-1.4429988532110091743119266055
SCRTUSDT,0,2026-07-05T23:21:31.0000000Z,0.05283,0.05005959,0.05913267,sl,3,3,1.3800000000000000000000000000
SCRTUSDT,0,2026-07-05T23:36:18.0000000Z,0.05291,0.0515227,0.05776555,sl,2,3,1.3800000000000000000000000000
SCRTUSDT,0,2026-07-06T00:21:10.0000000Z,0.05278,0.05116546,0.05843089,sl,1,2,0.6300000000000000000000000000
JCTUSDT,0,2026-07-06T01:17:32.0000000Z,0.00361,0.00352228,0.00391703,sl,3,3,1.3800000000000000000000000000
HMSTRUSDT,0,2026-07-06T02:22:51.0000000Z,0.0003227,0.00031223,0.00035622,sl,0,0,-4.9867493027579795475674000620
FOLKSUSDT,0,2026-07-06T02:33:31.0000000Z,1.862,1.81289,2.275,sl,11,0,-4.0762298603651987110633727177
KITEUSDT,0,2026-07-06T02:37:45.0000000Z,0.11965,0.11673533,0.12628088,sl,2,0,-3.7739949853740075219389887172
HMSTRUSDT,0,2026-07-06T04:07:52.0000000Z,0.0003223,0.00030138,0.00036582,sl,1,1,-0.12
ARPAUSDT,1,2026-07-06T04:22:55.0000000Z,0.00911,0.00924838,0.00866718,sl,4,1,-0.12
AGTUSDT,0,2026-07-06T05:25:44.0000000Z,0.01216,0.011874,0.01316101,sl,0,0,-3.6479605263157894736842105264
DEEPUSDT,0,2026-07-06T05:40:40.0000000Z,0.01835,0.01803658,0.01944696,sl,0,0,-2.6820163487738419618528610355
NOMUSDT,1,2026-07-06T07:16:24.0000000Z,0.001656,0.00168336,0.00156846,sl,11,0,-2.5982608695652173913043478261
MAGMAUSDT,0,2026-07-06T08:01:42.0000000Z,0.49825,0.44720275,0.83581,sl,1,3,1.3800000000000000000000000000
CHILLGUYUSDT,0,2026-07-06T08:11:34.0000000Z,0.010951,0.01055676,0.01184789,sl,10,3,1.3800000000000000000000000000
CHILLGUYUSDT,0,2026-07-06T08:11:45.0000000Z,0.010946,0.01071613,0.01175053,tp,4,3,10.904986296363968572994701261
NEARUSDT,0,2026-07-06T10:06:44.0000000Z,1.9812,1.92632,2.115,sl,6,3,1.3800000000000000000000000000
IDUSDT,0,2026-07-06T10:16:43.0000000Z,0.04042,0.03912979,0.04454866,sl,2,1,-0.12
SCRTUSDT,0,2026-07-06T10:36:57.0000000Z,0.05577,0.0538649,0.06243786,sl,1,3,1.3800000000000000000000000000
AIGENSYNUSDT,1,2026-07-06T10:57:02.0000000Z,0.02727,0.02771859,0.02583451,sl,5,2,0.6300000000000000000000000000
IDUSDT,0,2026-07-06T11:58:03.0000000Z,0.04029,0.03918767,0.04381747,sl,17,0,-4.2239836187639612807148175726
AAVEUSDT,0,2026-07-06T12:47:57.0000000Z,91.49,89.458922,96.11070245,tp,11,3,7.4557500000000000000000000001
BROCCOLIUSDT,1,2026-07-06T13:13:57.0000000Z,0.01308,0.01330615,0.01235631,tp,19,3,8.179197247706422018348623853
ALABUSDT,0,2026-07-06T14:34:37.0000000Z,440.61,432.3882174,469.3862391,sl,1,3,1.3799999999999999999999999999
ALABUSDT,0,2026-07-06T14:34:49.0000000Z,443.0,433.35589,476.754385,sl,1,2,0.6300000000000000000000000001
ALABUSDT,0,2026-07-06T14:34:58.0000000Z,443.0,433.35589,476.754385,sl,1,2,0.6300000000000000000000000001
CRWDUSDT,0,2026-07-06T14:59:59.0000000Z,202.83,197.8647216,214.12600836,sl,3,2,0.6300000000000000000000000000
ALABUSDT,0,2026-07-06T15:15:02.0000000Z,440.61,424.1664348,478.01911083,sl,4,2,0.6300000000000000000000000000
PLAYUSDT,0,2026-07-06T16:05:01.0000000Z,0.03658,0.03502901,0.04123298,sl,3,3,1.3800000000000000000000000000
XNYUSDT,0,2026-07-06T17:51:12.0000000Z,0.0068,0.00663313,0.00738405,sl,1,3,1.3800000000000000000000000000
DYDXUSDT,0,2026-07-06T17:55:49.0000000Z,0.13188,0.12139,0.24541,sl,193,3,1.3800000000000000000000000000
PLAYUSDT,0,2026-07-06T18:05:41.0000000Z,0.03656,0.0354749,0.04035785,sl,1,3,1.3800000000000000000000000000
XANUSDT,0,2026-07-06T20:15:54.0000000Z,0.012396,0.01189619,0.01353306,sl,1,1,-0.12
RIFUSDT,0,2026-07-06T20:51:02.0000000Z,0.12961,0.12263309,0.1519361,sl,21,2,0.6300000000000000000000000000
KORUUSDT,0,2026-07-06T21:16:45.0000000Z,613.91,573.36875,794.18,sl,4,3,1.3799999999999999999999999997
ALABUSDT,0,2026-07-06T22:11:35.0000000Z,430.6,419.055614,471.005351,sl,5,1,-0.12
STOUSDT,0,2026-07-06T22:30:52.0000000Z,0.04974,0.0489939,0.05235135,sl,0,0,-2.3700000000000000000000000000
STOUSDT,0,2026-07-06T22:31:06.0000000Z,0.04974,0.04886955,0.05278658,sl,0,0,-2.7450000000000000000000000000
ANIMEUSDT,0,2026-07-06T22:45:28.0000000Z,0.002856,0.00279083,0.00308411,sl,4,3,1.3800000000000000000000000000
PHAROSUSDT,0,2026-07-07T00:17:28.0000000Z,0.418,0.40641304,0.44436033,tp,11,3,9.339448564593301435406698565
XNYUSDT,0,2026-07-07T01:53:08.0000000Z,0.0068,0.00646626,0.00755927,sl,2,2,0.6300000000000000000000000000
FOGOUSDT,0,2026-07-07T03:38:12.0000000Z,0.00981,0.00956195,0.01026,sl,41,0,-3.9128134556574923547400611620
SKRUSDT,0,2026-07-07T03:48:26.0000000Z,0.009678,0.00954502,0.01010352,sl,3,3,1.3800000000000000000000000000
BEUSDT,0,2026-07-07T06:24:36.0000000Z,282.73,275.22695,334.86,sl,6,3,1.3799999999999999999999999999
MINAUSDT,0,2026-07-07T07:46:20.0000000Z,0.04955,0.04890486,0.05161445,sl,2,0,-2.0729969727547931382441977800
AXTIUSDT,0,2026-07-07T08:16:45.0000000Z,61.79,58.81445,72.57,sl,21,3,1.3800000000000000000000000000
MOVRUSDT,0,2026-07-07T08:36:51.0000000Z,1.418,1.37422634,1.57120781,sl,9,3,1.3800000000000000000000000000
RAVEUSDT,0,2026-07-07T08:36:59.0000000Z,0.307,0.29928202,0.33401293,sl,9,3,1.3800000000000000000000000000
SENTUSDT,0,2026-07-07T08:37:28.0000000Z,0.01519,0.01467536,0.01699123,sl,11,0,-5.2020276497695852534562211984
DEXEUSDT,0,2026-07-07T09:26:40.0000000Z,28.814,28.3212806,30.5385179,sl,0,0,-2.6850000000000000000000000000
DEXEUSDT,0,2026-07-07T09:26:51.0000000Z,28.779,28.20485895,30.78849367,sl,0,0,-3.1125000000000000000000000000
RAVEUSDT,0,2026-07-07T09:41:53.0000000Z,0.3066,0.29760742,0.33807402,sl,5,3,1.3800000000000000000000000000
